ID,Title,Authors,Abstract,Keywords,Journal,Publication_Date,Year,DOI,URL,Source,Country,Language
https://openalex.org/W4292977151,FW-GAN: Underwater image enhancement using generative adversarial network with multi-scale fusion,Junjun Wu;Xilin Liu;Qinghua Lu;Zeqin Lin;Ningwei Qin;Qingwu Shi,,,Signal Processing Image Communication,,2022,10.1016/j.image.2022.116855,null,OPENALEX,,
https://openalex.org/W4313586675,An Imbalanced Generative Adversarial Network-Based Approach for Network Intrusion Detection in an Imbalanced Dataset,Yamarthi Narasimha Rao;Kunda Suresh Babu,Abstract available,,Sensors,,2023,10.3390/s23010550,https://www.mdpi.com/1424-8220/23/1/550/pdf?version=1672744850,OPENALEX,,
https://openalex.org/W4308154889,Intelligent design of shear wall layout based on attention-enhanced generative adversarial network,Pengju Zhao;Wenjie Liao;Yuli Huang;Xinzheng Lu,,,Engineering Structures,,2022,10.1016/j.engstruct.2022.115170,null,OPENALEX,,
https://openalex.org/W4308486497,DeepFake knee osteoarthritis X-rays from generative adversarial neural networks deceive medical experts and offer augmentation potential to automatic classification,Fabi Prezja;Juha Paloneva;Ilkka Pölönen;Esko Niinimäki;Sami Äyrämö,Abstract available,,Scientific Reports,,2022,10.1038/s41598-022-23081-4,https://www.nature.com/articles/s41598-022-23081-4.pdf,OPENALEX,,
https://openalex.org/W4319075633,RVGAN-TL: A generative adversarial networks and transfer learning-based hybrid approach for imbalanced data classification,Hongwei Ding;Yu Sun;Nana Huang;Zhidong Shen;Zhenyu Wang;Adnan Iftekhar;Xiaohui Cui,,,Information Sciences,,2023,10.1016/j.ins.2023.01.147,null,OPENALEX,,
https://openalex.org/W4368347327,Data augmentation strategy for power inverter fault diagnosis based on wasserstein distance and auxiliary classification generative adversarial network,Quan Sun;Fei Peng;Xianghai Yu;Hongsheng Li,,,Reliability Engineering & System Safety,,2023,10.1016/j.ress.2023.109360,null,OPENALEX,,
https://openalex.org/W4385444723,How Generative Adversarial Networks Promote the Development of Intelligent Transportation Systems: A Survey,Hongyi Lin;Yang Liu;Shen Li;Xiaobo Qu,Abstract available,,IEEE/CAA Journal of Automatica Sinica,,2023,10.1109/jas.2023.123744,null,OPENALEX,,
https://openalex.org/W4387843838,A Review of GAN-Based Super-Resolution Reconstruction for Optical Remote Sensing Images,Xuan Wang;Lijun Sun;Abdellah Chehri;Yongchao Song,Abstract available,,Remote Sensing,,2023,10.3390/rs15205062,https://www.mdpi.com/2072-4292/15/20/5062/pdf?version=1697888281,OPENALEX,,
https://openalex.org/W4224211496,Synthetic demand data generation for individual electricity consumers : Generative Adversarial Networks (GANs),Bilgi Yilmaz;Ralf Korn,Abstract available,,Energy and AI,,2022,10.1016/j.egyai.2022.100161,https://doi.org/10.1016/j.egyai.2022.100161,OPENALEX,,
https://openalex.org/W4385545958,An Augmented Modulated Deep Learning Based Intelligent Predictive Model for Brain Tumor Detection Using GAN Ensemble,Saswati Sahoo;Sushruta Mishra;Baidyanath Panda;Akash Kumar Bhoi;Paolo Barsocchi,Abstract available,,Sensors,,2023,10.3390/s23156930,https://www.mdpi.com/1424-8220/23/15/6930/pdf?version=1691076462,OPENALEX,,
https://openalex.org/W3133724318,Deep learning-based synthetic CT generation from MR images: comparison of generative adversarial and residual neural networks,Faeze Gholamiankhah;Samaneh Mostafapour;Hossein Arabi,Abstract available,,Internatuinal Journal of Radiation Research,,2022,10.52547/ijrr.20.1.19,http://ijrr.com/files/site1/user_files_fad21f/s_babaloui-A-10-2188-71-4b4255f.pdf,OPENALEX,,
https://openalex.org/W3159331020,Pose-driven attention-guided image generation for person re-Identification,Amena Khatun;Simon Denman;Sridha Sridharan;Clinton Fookes,,,Pattern Recognition,,2022,10.1016/j.patcog.2022.109246,http://arxiv.org/pdf/2104.13773,OPENALEX,,
https://openalex.org/W4226198972,ZeRGAN: Zero-Reference GAN for Fusion of Multispectral and Panchromatic Images,Wenxiu Diao;Feng Zhang;Jiande Sun;Yinghui Xing;Kai Zhang;Lorenzo Bruzzone,Abstract available,,IEEE Transactions on Neural Networks and Learning Systems,,2022,10.1109/tnnls.2021.3137373,null,OPENALEX,,
https://openalex.org/W4284988388,A review on Single Image Super Resolution techniques using generative adversarial network,Khushboo Singla;Rajoo Pandey;Umesh Ghanekar,,,Optik,,2022,10.1016/j.ijleo.2022.169607,null,OPENALEX,,
https://openalex.org/W4313653990,High-resolution concrete damage image synthesis using conditional generative adversarial network,Shengyuan Li;Xuefeng Zhao,,,Automation in Construction,,2023,10.1016/j.autcon.2022.104739,null,OPENALEX,,
https://openalex.org/W4389385783,Generative adversarial networks and diffusion models in material discovery,Michael Alverson;Sterling G. Baird;Ryan Murdock;Sin?Hang Ho;Jeremy A. Johnson;Taylor D. Sparks,Abstract available,,Digital Discovery,,2023,10.1039/d3dd00137g,https://pubs.rsc.org/en/content/articlepdf/2024/dd/d3dd00137g,OPENALEX,,
https://openalex.org/W4386041524,Transformer and GAN-Based Super-Resolution Reconstruction Network for Medical Images,Weizhi Du;Shihao Tian,Abstract available,,Tsinghua Science & Technology,,2023,10.26599/tst.2022.9010071,https://ieeexplore.ieee.org/ielx7/5971803/10225032/10225288.pdf,OPENALEX,,
https://openalex.org/W4386065566,High-fidelity 3D GAN Inversion by Pseudo-multi-view Optimization,Jiaxin Xie;Hao Ouyang;Jingtan Piao;Chenyang Lei;Qifeng Chen,Abstract available,,,,2023,10.1109/cvpr52729.2023.00039,http://arxiv.org/pdf/2211.15662,OPENALEX,,
https://openalex.org/W4323896828,Inspiration Transfer for Intelligent Design: A Generative Adversarial Network With Fashion Attributes Disentanglement,Han Yan;Haijun Zhang;Jianyang Shi;Jianghong Ma;Xiaofei Xu,Abstract available,,IEEE Transactions on Consumer Electronics,,2023,10.1109/tce.2023.3255831,null,OPENALEX,,
https://openalex.org/W4323055207,A Novel Data Augmentation Method for Improved Visual Crack Detection Using Generative Adversarial Networks,Efstathios Branikas;Paul Murray;Graeme West,Abstract available,,IEEE Access,,2023,10.1109/access.2023.3251988,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10058512.pdf,OPENALEX,,
https://openalex.org/W4385976136,StudioGAN: A Taxonomy and Benchmark of GANs for Image Synthesis,Minguk Kang;Joonghyuk Shin;Jaesik Park,Abstract available,,IEEE Transactions on Pattern Analysis and Machine Intelligence,,2023,10.1109/tpami.2023.3306436,https://arxiv.org/pdf/2206.09479,OPENALEX,,
https://openalex.org/W4319302767,Few-Shot Fault Diagnosis Method of Rotating Machinery Using Novel MCGM Based CNN,Gongye Yu;Peng Wu;Zhe Lv;Jijie Hou;Bo Ma;Yongming Han,Abstract available,,IEEE Transactions on Industrial Informatics,,2023,10.1109/tii.2023.3242813,null,OPENALEX,,
https://openalex.org/W4377090582,CSWGAN-GP: A new method for bearing fault diagnosis under imbalanced condition,Xi Gu;Yaoxiang Yu;Liang Guo;Hongli Gao;Ming Luo,,,Measurement,,2023,10.1016/j.measurement.2023.113014,null,OPENALEX,,
https://openalex.org/W4365443833,Dual-Encoder VAE-GAN With Spatiotemporal Features for Emotional EEG Data Augmentation,Chenxi Tian;Yuliang Ma;Jared Cammon;Feng Fang;Yingchun Zhang;Ming Meng,Abstract available,,IEEE Transactions on Neural Systems and Rehabilitation Engineering,,2023,10.1109/tnsre.2023.3266810,https://ieeexplore.ieee.org/ielx7/7333/4359219/10102265.pdf,OPENALEX,,
https://openalex.org/W4367315327,Leak detection and localization in water distribution networks using conditional deep convolutional generative adversarial networks,Mohammad Mahdi Rajabi;Pooya Komeilian;Xi Wan;Raziyeh Farmani,,,Water Research,,2023,10.1016/j.watres.2023.120012,https://ore.exeter.ac.uk/repository/bitstream/10871/133035/1/Rajabi%20et%20al.%20%282023%29.pdf,OPENALEX,,
https://openalex.org/W4384832026,RegraphGAN: A graph generative adversarial network model for dynamic network anomaly detection,Dezhi Guo;Zhaowei Liu;Ranran Li,,,Neural Networks,,2023,10.1016/j.neunet.2023.07.026,null,OPENALEX,,
https://openalex.org/W4385412453,Super-resolution of magnetic resonance images using Generative Adversarial Networks,João Guerreiro;Pedro Tomás;Nuno C. Garcia;Helena Aidos,,,Computerized Medical Imaging and Graphics,,2023,10.1016/j.compmedimag.2023.102280,null,OPENALEX,,
https://openalex.org/W4322754470,Enhancing sequential recommendation with contrastive Generative Adversarial Network,Shuang Ni;Wei Zhou;Junhao Wen;Linfeng Hu;Shutong Qiao,,,Information Processing & Management,,2023,10.1016/j.ipm.2023.103331,null,OPENALEX,,
https://openalex.org/W4319344194,A two-step data augmentation method based on generative adversarial network for hardness prediction of high entropy alloy,Zhiyuan Yang;Shu Li;Shuai Li;Jia Yang;Dong-Rong Liu,,,Computational Materials Science,,2023,10.1016/j.commatsci.2023.112064,null,OPENALEX,,
https://openalex.org/W4320491464,Improvement of Generative Adversarial Network and Its Application in Bearing Fault Diagnosis: A Review,Diwang Ruan;Xuran Chen;Clemens Gühmann;Jianping Yan,Abstract available,,Lubricants,,2023,10.3390/lubricants11020074,https://www.mdpi.com/2075-4442/11/2/74/pdf?version=1677229012,OPENALEX,,
https://openalex.org/W4312126958,Evaluating generative models in high energy physics,R. Kansal;Anni Li;J. Duarte;N. Chernyavskaya;M. Pierini;Breno Orzari;T. R. Fernandez Perez Tomei,Abstract available,,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),,2023,10.1103/physrevd.107.076017,http://link.aps.org/pdf/10.1103/PhysRevD.107.076017,OPENALEX,,
https://openalex.org/W4378714594,Leveraging generative adversarial networks to create realistic scanning transmission electron microscopy images,Abid Khan;Chia?Hao Lee;Pinshane Y. Huang;Bryan K. Clark,Abstract available,,npj Computational Materials,,2023,10.1038/s41524-023-01042-3,https://www.nature.com/articles/s41524-023-01042-3.pdf,OPENALEX,,
https://openalex.org/W4386071540,LayoutDM: Transformer-based Diffusion Model for Layout Generation,Shang Chai;Liansheng Zhuang;Fengying Yan,Abstract available,,,,2023,10.1109/cvpr52729.2023.01760,https://arxiv.org/pdf/2305.02567,OPENALEX,,
https://openalex.org/W4389345324,A review of single image super-resolution reconstruction based on deep learning,Ming Yu;Jiecong Shi;Cuihong Xue;Xiaoke Hao;Gang Yan,,,Multimedia Tools and Applications,,2023,10.1007/s11042-023-17660-4,null,OPENALEX,,
https://openalex.org/W4321367134,Unsupervised anomaly detection with generative adversarial networks in mammography,Seungju Park;Kyung Hwa Lee;Beom Seok Ko;Namkug Kim,Abstract available,,Scientific Reports,,2023,10.1038/s41598-023-29521-z,https://www.nature.com/articles/s41598-023-29521-z.pdf,OPENALEX,,
https://openalex.org/W4387653890,The use of generative adversarial networks in medical image augmentation,Ahmed Makhlouf;Marina Maayah;Nada Abughanam;Cagatay Catal,Abstract available,,Neural Computing and Applications,,2023,10.1007/s00521-023-09100-z,https://link.springer.com/content/pdf/10.1007/s00521-023-09100-z.pdf,OPENALEX,,
https://openalex.org/W4399174654,"A Comparative Analysis of the Novel Conditional Deep Convolutional Neural Network Model, Using Conditional Deep Convolutional Generative Adversarial Network-Generated Synthetic and Augmented Brain Tumor Datasets for Image Classification",Efe Precious Onakpojeruo;Mubarak Taiwo Mustapha;Dilber Uzun Ozsahin;?lker Öz?ahin,Abstract available,,Brain Sciences,,2024,10.3390/brainsci14060559,https://www.mdpi.com/2076-3425/14/6/559/pdf?version=1717062176,OPENALEX,,
https://openalex.org/W4391850658,A new frontier in streamflow modeling in ungauged basins with sparse data: A modified generative adversarial network with explainable AI,U.A.K.K. Perera;D.T.S. Coralage;I.U. Ekanayake;Janaka Alawatugoda;D.P.P. Meddage,Abstract available,,Results in Engineering,,2024,10.1016/j.rineng.2024.101920,https://doi.org/10.1016/j.rineng.2024.101920,OPENALEX,,
https://openalex.org/W4391480223,GAN-based generation of realistic 3D volumetric data: A systematic review and taxonomy,André Ferreira;Jianning Li;Kelsey L. Pomykala;Jens Kleesiek;Victor Alves;Jan Egger,Abstract available,,Medical Image Analysis,,2024,10.1016/j.media.2024.103100,https://doi.org/10.1016/j.media.2024.103100,OPENALEX,,
https://openalex.org/W4392432761,Adaptive weighted generative adversarial network with attention mechanism: A transfer data augmentation method for tool wear prediction,Jianliang He;Yadong Xu;Yi Pan;Yulin Wang,,,Mechanical Systems and Signal Processing,,2024,10.1016/j.ymssp.2024.111288,null,OPENALEX,,
https://openalex.org/W4399035779,Generative adversarial networks for prognostic and health management of industrial systems: A review,Qing Li;Yanning Tang;Liying Chu,,,Expert Systems with Applications,,2024,10.1016/j.eswa.2024.124341,null,OPENALEX,,
https://openalex.org/W4399766540,DecGAN: Decoupling Generative Adversarial Network for Detecting Abnormal Neural Circuits in Alzheimer’s Disease,Junren Pan;Qiankun Zuo;Bing-Chuan Wang;C. L. Philip Chen;Baiying Lei;Shuqiang Wang,,,IEEE Transactions on Artificial Intelligence,,2024,10.1109/tai.2024.3416420,https://arxiv.org/pdf/2110.05712,OPENALEX,,
https://openalex.org/W4399920061,Nighttime road scene image enhancement based on cycle-consistent generative adversarial network,Yanfei Jia;Wenshuo Yu;Guangda Chen;Liquan Zhao,Abstract available,,Scientific Reports,,2024,10.1038/s41598-024-65270-3,https://www.nature.com/articles/s41598-024-65270-3.pdf,OPENALEX,,
https://openalex.org/W4393123831,Development of a new hyperspectral imaging technology with autoencoder-assisted generative adversarial network for predicting the content of polyunsaturated fatty acids in red meat,Jiarui Cui;Kenken Li;Yu Lv;Sijia Liu;Zheng-Yun Cai;Ruiming Luo;Zhongxiong Zhang;Songlei Wang,,,Computers and Electronics in Agriculture,,2024,10.1016/j.compag.2024.108842,null,OPENALEX,,
https://openalex.org/W4394589447,Aftershock ground motion prediction model based on conditional convolutional generative adversarial networks,Jiaxu Shen;Bo Ni;Yinjun Ding;Jiecheng Xiong;Zilan Zhong;Jun Chen,,,Engineering Applications of Artificial Intelligence,,2024,10.1016/j.engappai.2024.108354,null,OPENALEX,,
https://openalex.org/W4396962699,Generative Adversarial Networks for Synthetic Data Generation in Finance: Evaluating Statistical Similarities and Quality Assessment,Faisal Ramzan;Claudio Sartori;Sergio Consoli;Diego Reforgiato Recupero,Abstract available,,AI,,2024,10.3390/ai5020035,https://www.mdpi.com/2673-2688/5/2/35/pdf?version=1715586960,OPENALEX,,
https://openalex.org/W4398615785,A deep learning approach for virtual contrast enhancement in Contrast Enhanced Spectral Mammography,Aurora Rofena;Valerio Guarrasi;Marina Sarli;Claudia Lucia Piccolo;Matteo Sammarra;Bruno Beomonte Zobel;Paolo Soda,Abstract available,,Computerized Medical Imaging and Graphics,,2024,10.1016/j.compmedimag.2024.102398,https://doi.org/10.1016/j.compmedimag.2024.102398,OPENALEX,,
https://openalex.org/W4399592166,Modeling imaged welding process dynamic behaviors using Generative Adversarial Network (GAN) for a new foundation to monitor weld penetration using deep learning,Edison Mucllari;Yue Cao;Qiang Ye;Yuming Zhang,,,Journal of Manufacturing Processes,,2024,10.1016/j.jmapro.2024.05.081,null,OPENALEX,,
https://openalex.org/W4399662677,A novel AI-based model for real-time flooding image recognition using super-resolution generative adversarial network,Yuan-Fu Zeng;Ming-Jui Chang;Gwo?Fong Lin,,,Journal of Hydrology,,2024,10.1016/j.jhydrol.2024.131475,null,OPENALEX,,
https://openalex.org/W4391474416,Dunhuang murals image restoration method based on generative adversarial network,Hui Ren;Ke Sun;Fanhua Zhao;Xian Zhu,Abstract available,,Heritage Science,,2024,10.1186/s40494-024-01159-8,https://heritagesciencejournal.springeropen.com/counter/pdf/10.1186/s40494-024-01159-8,OPENALEX,,
https://openalex.org/W4392131797,Efficient Segmentation of Vessels and Disc Simultaneously Using Multi-channel Generative Adversarial Network,Mithun Kumar Kar;Malaya Kumar Nath,,,SN Computer Science,,2024,10.1007/s42979-024-02610-0,null,OPENALEX,,
https://openalex.org/W4398144903,A generative adversarial network approach for removing motion blur in the automatic detection of pavement cracks,Yu Zhang;Lin Zhang,Abstract available,,Computer-Aided Civil and Infrastructure Engineering,,2024,10.1111/mice.13231,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/mice.13231,OPENALEX,,
https://openalex.org/W4398231912,A novel generative adversarial network for improving crash severity modeling with imbalanced data,Junlan Chen;Ziyuan Pu;Nan Zheng;Xiao Wen;Hongliang Ding;Xiucheng Guo,,,Transportation Research Part C Emerging Technologies,,2024,10.1016/j.trc.2024.104642,null,OPENALEX,,
https://openalex.org/W4401875244,Multi-objective optimization of engineered cementitious composite based on machine learning and generative adversarial network,Yufei Wang;Junbo Sun;Xiangyu Wang;Shengping Li;Hongyu Zhao;Bo Huang;Yujie Cao;Mohamed Saafi,,,Journal of Building Engineering,,2024,10.1016/j.jobe.2024.110471,null,OPENALEX,,
https://openalex.org/W4392935232,A review: the application of generative adversarial network for mechanical fault diagnosis,Weiqing Liao;Ke Yang;Wenlong Fu;Chao Tan;Baojia Chen;Yahui Shan,Abstract available,,Measurement Science and Technology,,2024,10.1088/1361-6501/ad356d,null,OPENALEX,,
https://openalex.org/W4399754301,DGRM: Diffusion-GAN recommendation model to alleviate the mode collapse problem in sparse environments,Jiangzhou Deng;Gongying Wang;YE Jian-mei;Lianghao Ji;Yong Wang,,,Pattern Recognition,,2024,10.1016/j.patcog.2024.110692,null,OPENALEX,,
https://openalex.org/W4400800463,"Evaluating Generative Adversarial Networks for Virtual Contrast-Enhanced Kidney Segmentation using Res-UNet in Non-Contrast CT Images ",Maganti Syamala;C. Raja;R. Balamurali;Rajneesh Rani;Arshad Hashmi;Ajmeera Kiran;A. Rajaram,,,Multimedia Tools and Applications,,2024,10.1007/s11042-024-19626-6,null,OPENALEX,,
